N,rep,beta
500,41,-0.09261237020390437
500,42,0.32676476181407593
500,43,-1.1708240235291862
500,44,-0.16058865339083114
500,45,0.18873683815790027
500,46,0.0862727045798742
500,47,0.03788862254766854
500,48,0.837825808656951
500,49,0.1492717156964369
500,50,0.19379946702610143
500,51,-0.11547494591593441
500,52,0.0026256342960671477
500,53,0.10623421910217164
500,54,0.04699999066304126
500,55,-0.7099163967430674
500,56,0.060688190814585215
500,57,-0.03322414028969169
500,58,-0.2592763182763462
500,59,0.6961492065559536
500,60,0.5069082291117571
500,61,0.09955654564856375
500,62,0.3946675399855527
500,63,0.2407644898989681
500,64,0.531214606357515
500,65,0.0678652957411952
500,66,0.4488896533861026
500,67,-0.44372531369434715
500,68,1.3658884048652873
500,69,-0.10424650602940672
500,70,0.021589691484332766
500,71,-0.08988040299967022
500,72,-0.8384939243922341
500,73,-0.18628496325028845
500,74,-0.19867685106868133
500,75,-0.5130954500131975
500,76,0.4839627228568277
500,77,0.10415077769441024
500,78,-0.3852733752347414
500,79,-0.452498919913132
500,80,0.7466101534082019
500,81,0.4639606633541904
500,82,0.4410090375350515
500,83,0.2775290525504461
500,84,0.8076709579844663
500,85,0.7863831582148271
500,86,0.3780482234930602
500,87,-0.041524328622916426
500,88,-0.4933507349809646
500,89,0.5017341166976269
500,90,0.9162829524871036
500,91,0.24590568391606407
500,92,-0.8950446430379189
500,93,-0.8343949717025253
500,94,2.1850602188473385
500,95,-0.12450783969149552
500,96,-0.905306409910472
500,97,0.047218887050822396
500,98,0.3036994766893136
500,99,-0.2552924777104544
500,100,0.13708442411716215
500,101,-0.9021513567680037
500,102,-0.9374850510678814
500,103,-0.07956944051412097
500,104,0.1622730986899542
500,105,0.21992395006920198
500,106,-0.7375053291511845
500,107,0.8136245235008218
500,108,0.9145382691651739
500,109,0.6179519008571553
500,110,-0.30434433756302876
500,111,-0.03993763252470354
500,112,1.0672900983794928
500,113,-0.23551490939694386
500,114,0.7203493218526551
500,115,0.8583641286071197
500,116,-0.03907147571186358
500,117,-0.08516947599154974
500,118,-0.6493028833504927
500,119,0.32559592843776475
500,120,0.001700703798775598
500,121,-0.30359013059336615
500,122,-0.4635591967392184
500,123,0.8791979013263829
500,124,-0.09951041476517826
500,125,0.14541240089096394
500,126,-0.4684584762970348
500,127,-0.05934199513975221
500,128,0.09792636448432353
500,129,-0.26082050732485307
500,130,-0.6300833675543366
500,131,-0.13642661115232818
500,132,-0.34559665668609385
500,133,0.09577612519879349
500,134,-0.5374971665089008
500,135,-0.18475263640371534
500,136,0.05346547909115514
500,137,-0.08157453920224865
500,138,0.7630026512412659
500,139,0.12467637682417386
500,140,0.140622571298253
500,141,0.17937490901415057
500,142,-0.6216828348180996
500,143,-0.8475297902498785
500,144,0.5596498281907357
500,145,0.06329055715482278
500,146,0.08678646780950394
500,147,0.809139836599317
500,148,-0.22069494182183041
500,149,-0.00720128596260381
500,150,0.7691534490996449
500,151,0.4187044890485337
500,152,-0.22859690559811904
500,153,-0.16096158188436263
500,154,-0.12832972028316397
500,155,-0.3921899115632312
500,156,0.2455794459786562
500,157,-0.03584286535930525
500,158,0.20450427967827736
500,159,0.04648174151891562
500,160,-0.7301015826017617
500,161,0.12133560081224445
500,162,-1.5124110178754417
500,163,0.44919936481668377
500,164,-0.15392418729902554
500,165,1.2200808845739681
500,166,0.6347674133933661
500,167,-0.07763436439358384
500,168,-0.36286514021491073
500,169,0.47407183372657
500,170,0.348651499714424
500,171,-0.025701788571361777
500,172,-0.7724735572762547
500,173,-1.4322383623943926
500,174,-0.14084752972055184
500,175,0.9738080383276394
500,176,0.25445415429370705
500,177,-0.37755819089881876
500,178,0.6270186390260573
500,179,-0.6961000903664405
500,180,-0.2102109894124789
500,181,-0.17458967496820887
500,182,0.050484198301415255
500,183,1.140851233355044
500,184,0.06993986168287562
500,185,0.5598624132087058
500,186,-1.1367688770990614
500,187,-0.8589338163490202
500,188,-0.037177413720412916
500,189,0.1288348273702516
500,190,-0.8145092541073873
500,191,-0.3165514983505634
500,192,0.6821559365034765
500,193,-0.2618157300123315
500,194,-0.45739773643129755
500,195,-1.0187333773629785
500,196,-0.5273533145785385
500,197,-1.825502402508977
500,198,-0.8913988331455049
500,199,-0.3158346473180054
500,200,-0.18653559912491613
500,201,-0.6256696628139011
500,202,0.5083118643968623
500,203,1.601559183113375
500,204,-0.5788243186534311
500,205,0.21335809349101983
500,206,-0.012125742843583014
500,207,-0.7413226231686455
500,208,-0.08022124247586719
500,209,0.1442279177421711
500,210,-0.865397069547513
500,211,0.3206910083205056
500,212,-0.17320985357637136
500,213,-0.5707377107911322
500,214,0.07715150958160562
500,215,0.4213888406643599
500,216,0.12067905012169637
500,217,-2.281427425639951
500,218,2.2392947275281534
500,219,0.47245390761085765
500,220,0.3240926244013762
500,221,1.4993456760586308
500,222,0.12688437861548912
500,223,-0.988660506362227
500,224,-0.6178498485499309
500,225,0.10213158764731656
500,226,0.154089995189931
500,227,0.030656509698408923
500,228,-0.3821111688616801
500,229,0.4113651337226368
500,230,0.3460384020484638
500,231,0.3081845381882723
500,232,0.4738607596639566
500,233,-0.07785677476556938
500,234,1.6985986820006838
500,235,0.15536587031351834
500,236,-2.0725822066212554
500,237,-0.2346695483853045
500,238,-0.0622624796769577
500,239,-0.7198121098875188
500,240,-0.5440337920295241
500,241,-0.8007165372301794
500,242,0.27642188256877026
500,243,0.6481261586808031
500,244,0.4460599853601443
500,245,0.6545138946992658
500,246,0.5391071311497084
500,247,0.5657631706673173
500,248,-0.14689173210106526
500,249,-1.1408306060742779
500,250,0.055787295529901526
500,251,-0.2580960353983795
500,252,-1.086691619628868
500,253,-0.18631107790858165
500,254,0.9159253393835035
500,255,1.3038463459712577
500,256,-0.7698601771774359
500,257,-0.2031156311470701
500,258,-0.6921558348534178
500,259,0.13115764716585207
500,260,-0.7918742907815913
500,261,-0.4487482022387506
500,262,-0.4281708524670902
500,263,-0.06403848752136351
500,264,-0.06911197460422654
500,265,0.479303081494033
500,266,-1.1317349942379344
500,267,0.3188273830688467
500,268,0.1848313693514209
500,269,-0.7576185315309028
500,270,-0.029157815362876174
500,271,-0.11398702166408735
500,272,-0.24481273162605213
500,273,0.06385183167026062
500,274,2.4275230490961786
500,275,-0.15714552974550688
500,276,0.1613146576561889
500,277,-0.21106586209670938
500,278,0.16342629172904252
500,279,-0.3074206000711898
500,280,1.0852256312044384
500,281,0.4353372787063713
500,282,0.4622534515244101
500,283,-0.2653281083521076
500,284,0.4349191878807872
500,285,-1.090864087640979
500,286,-0.10879461452957707
500,287,-0.40182296022986
500,288,-0.3353779532165998
500,289,-1.0814071836152224
500,290,0.3175381800897855
500,291,0.053863908189518014
500,292,-0.47351054360941647
500,293,0.5251970676305936
500,294,-0.9300262962350874
500,295,0.6124872433126062
500,296,-0.7430016077643027
500,297,-0.7606758079133463
500,298,-0.26828313412798993
500,299,0.49619093401691294
500,300,-0.24086358733456606
500,301,-0.6052734954371574
500,302,1.374025676512672
500,303,0.19948479206294412
500,304,-0.8284419709572619
500,305,-0.5454917508920286
500,306,-0.08202157137257865
500,307,-0.6453191763521056
500,308,0.020552877978328044
500,309,-0.04051528233778121
500,310,0.2128282053854593
500,311,1.1879447190132437
500,312,0.46348423502768277
500,313,0.4748328501961447
500,314,0.8388770819274726
500,315,-1.2104753011581462
500,316,0.6895808261114028
500,317,-0.10030785528253294
500,318,-0.584428212048642
500,319,-0.014323157700966283
500,320,0.483811609852872
500,321,1.1792401968128712
500,322,0.019730713142973318
500,323,-0.40944678068253354
500,324,-0.08768774201704359
500,325,0.38174632605412234
500,326,0.3099121949660356
500,327,-0.287231682777503
500,328,-0.13321210688467908
500,329,-0.6045023943149135
500,330,-0.12363322295412844
500,331,-1.6973553843522
500,332,0.7224332110850047
500,333,-1.305473877316922
500,334,0.6261201807369844
500,335,-0.46738609983269536
500,336,-0.19207261652408045
500,337,0.34227892320584147
500,338,0.6329374558300274
500,339,-0.2470057846971853
500,340,1.3189925260973434
500,341,0.3184119633438927
500,342,0.43816415653893204
500,343,-0.1435322268463868
500,344,1.0201395617557438
500,345,-0.12277963590217711
500,346,0.007773960720120159
500,347,-0.41993255892217224
500,348,0.5080116710105449
500,349,0.9895018711017082
500,350,-1.3231626558812222
500,351,-0.2973152993298804
500,352,-0.32058600511313673
500,353,-0.467435979625259
500,354,1.2944707055887719
500,355,-0.1536745239446366
500,356,-0.29333434491528537
500,357,-0.5981682004036866
500,358,0.7834328413341597
500,359,1.8580456893181767
500,360,0.2865792748667672
500,361,-0.14293764473310092
500,362,-0.7844928547359632
500,363,0.5727352402044423
500,364,0.37921443514486863
500,365,0.46585233061585807
500,366,1.4563138850151742
500,367,0.7529866810710294
500,368,0.035925720132995574
500,369,-0.40561196841806124
500,370,0.01440396593962337
500,371,0.25140485599000334
500,372,0.07810079326729659
500,373,-0.29586580815553704
500,374,-1.1042569501072588
500,375,0.3890655011829107
500,376,0.2482709561596598
500,377,-2.3275365467143416
500,378,0.23262966404338709
500,379,-0.2823540042114297
500,380,0.3653603353783834
500,381,-0.6787955695207736
500,382,0.13355372445542524
500,383,0.43454471235607817
500,384,0.4953137325733486
500,385,-0.6860060769880364
500,386,0.40744051922183433
500,387,0.22458315543531723
500,388,-0.27566778119209395
500,389,0.06950492161874874
500,390,-0.15895923236566514
500,391,-0.8814778656465729
500,392,0.3445618883467549
500,393,-0.5918857046746514
500,394,-0.13726887735945856
500,395,0.6184874096758245
500,396,-0.42581462240192974
500,397,-0.699227820067097
500,398,0.28800476500778316
500,399,-0.9261634002741804
500,400,-0.8762996714251245
500,401,0.4322093463222373
500,402,1.1856798051409672
500,403,-0.28551731913835454
500,404,-0.7127967119359084
500,405,-0.21838678519979612
500,406,0.02514874251493877
500,407,1.0679543728558187
500,408,-0.3640556615186363
500,409,-1.1552703176642813
500,410,0.2921566138906038
500,411,0.057224373121541314
500,412,0.2625543891134675
500,413,-0.49335215859163206
500,414,-1.4365174811231405
500,415,0.13108848202310586
500,416,0.7357852322169678
500,417,-0.4641450836896027
500,418,0.5623908463340279
500,419,-0.3082305828837323
500,420,0.7777824822451003
500,421,-0.07901127107957415
500,422,0.16110316529705437
500,423,-0.4448837000346368
500,424,-0.25168349194949596
500,425,-2.0717640903568184
500,426,-0.27290059077045564
500,427,-0.13992113894031447
500,428,-0.0895606267360299
500,429,-0.5637589763034216
500,430,1.4279523338099194
500,431,1.3668323509220925
500,432,-0.5050914717033262
500,433,0.15982714393547787
500,434,-0.26773460268927396
500,435,-0.050840762724006526
500,436,-0.0620287368269768
500,437,0.5880331601832356
500,438,-0.23651300216113447
500,439,0.6660128421549063
500,440,-0.09980047096470997
500,441,0.68539450263567
500,442,0.010726878428025317
500,443,0.055955431330993864
500,444,-0.6951005871748484
500,445,0.026726540423238566
500,446,0.1826053634373116
500,447,-0.9645836872087756
500,448,0.07417742140017725
500,449,0.39415191956135404
500,450,0.04880442783516728
500,451,-0.5410335328681873
500,452,0.13795978140004722
500,453,-0.5279892908279559
500,454,0.3703204999332225
500,455,-0.7919852956946277
500,456,0.3017190709275299
500,457,-1.6457670057299596
500,458,0.06814678693445984
500,459,0.7193552799482251
500,460,0.23337175603015123
500,461,0.35065181066423323
500,462,0.25016008292004666
500,463,1.2595098949969017
500,464,-0.007469375016795958
500,465,0.3504772016136706
500,466,-0.7279599024401963
500,467,-0.22879951892842654
500,468,0.39845817571432784
500,469,0.38619382691810816
500,470,-0.5269125571750375
500,471,0.8449216698199528
500,472,0.691129098881518
500,473,-0.08034796291534363
500,474,0.1478936357662547
500,475,0.5604868172302143
500,476,-0.5095017809059429
500,477,0.1013011647478771
500,478,-0.6207967898622512
500,479,-0.08204473408089243
500,480,-0.9387351367670629
500,481,-0.89380421105236
500,482,-1.2329946534103642
500,483,-0.1889466577991435
500,484,0.294364869810994
500,485,-1.1133047481544045
500,486,-0.1151424822645568
500,487,-0.09223591632372517
500,488,0.6842859674801354
500,489,-1.9895503750708035
500,490,0.9154792632067393
500,491,0.1353007533662828
500,492,1.2594779604650046
500,493,0.9922431818418627
500,494,0.4839479786367577
500,495,0.02339936335214588
500,496,-0.2525554807786143
500,497,0.9490270428615748
500,498,0.17734969265784423
500,499,-0.03222180122334554
500,500,0.3057458136732963
500,501,-1.0107884446290842
500,502,0.0660655628032236
500,503,-0.1861458234247374
500,504,-0.6050066310895361
500,505,-0.49371180464032993
500,506,-0.7045368443114258
500,507,0.8126774403471417
500,508,1.3343904969873057
500,509,-0.4379298690953341
500,510,0.6769512059811957
500,511,0.7275524338959163
500,512,-0.3851765820564202
500,513,-0.14668309036279678
500,514,-0.4096799646491763
500,515,0.8774601051491047
500,516,0.6364914566294457
500,517,0.27550033605166463
500,518,0.03513959161839532
500,519,0.3215401124704554
500,520,-0.5150418372307933
500,521,-0.9491727907217233
500,522,0.7114626820202901
500,523,0.5799754949621239
500,524,-1.5880178284686386
500,525,0.00908268805063335
500,526,0.3136164208707682
500,527,0.1598545092548331
500,528,-0.09249515410064034
500,529,0.37245593646155717
500,530,-1.8116572663763961
500,531,0.37499000579080666
500,532,0.23366557447263833
500,533,-0.3636396700548118
500,534,-1.201942566265293
500,535,0.3463057077068245
500,536,0.6922075852686859
500,537,0.06702070481666822
500,538,-0.03561155470934121
500,539,-0.12841514416043706
500,540,-0.028148142402359737
500,541,0.13512364378771916
500,542,-0.39287367369242066
500,543,0.7538971922508025
500,544,0.7385535303980081
500,545,-0.2447452762827845
500,546,-0.10085680411672865
500,547,0.16422322597054187
500,548,-1.631327159454989
500,549,0.8247532150646207
500,550,-0.4417542158746448
500,551,1.084395894046655
500,552,1.2739789823647067
500,553,-0.4817578999760325
500,554,0.7109074396918988
500,555,0.7156283548566419
500,556,-0.06144634149513512
500,557,0.6148151202354991
500,558,-0.18164490947160566
500,559,-0.5751919214819288
500,560,-1.014801704144343
500,561,-1.1405889654660388
500,562,-0.6090347460500443
500,563,0.15272582907387672
500,564,-0.0724108081353437
500,565,0.2173506849764386
500,566,-0.32852325322187537
500,567,0.611984970091268
500,568,1.1401126887815334
500,569,-0.11468438638282395
500,570,-0.24882871519711325
500,571,0.5693808463197557
500,572,0.612603071838559
500,573,-1.1578007317108834
500,574,-0.35709314403418707
500,575,0.6448456630868517
500,576,-0.6076041211149515
500,577,0.4058564964650462
500,578,0.20019232764206624
500,579,0.3688394851675251
500,580,0.5211926023818982
500,581,0.35128067090304277
500,582,-0.3907214393672532
500,583,0.6690028776101425
500,584,-1.0921816422745452
500,585,-0.046852810845843286
500,586,-0.6916708999520579
500,587,0.8710484653328336
500,588,-1.1576890686744934
500,589,-0.08906750668659195
500,590,-0.07510185657165853
500,591,-0.21522132706467184
500,592,0.7446903650743304
500,593,0.4475717776276391
500,594,0.4808315358825177
500,595,-0.7221093534010679
500,596,-0.5169041778399225
500,597,-0.30876577072767747
500,598,-0.588578200960324
500,599,-0.37969423478613246
500,600,-0.3483384065243212
500,601,-0.18229573115340258
500,602,-1.158526972552668
500,603,0.031087848592548817
500,604,-0.4818870775940294
500,605,-0.3187206302477232
500,606,0.10099981513388837
500,607,-0.7521323192048968
500,608,0.543343899281013
500,609,-0.06666907150086841
500,610,-0.010647801586322765
500,611,1.7783243270468052
500,612,-0.6182857046920631
500,613,0.09881970060535197
500,614,-0.7136444904116045
500,615,1.2752635864043123
500,616,1.0340141113819177
500,617,1.5418938424445952
500,618,0.4926088751496843
500,619,-0.777707009718312
500,620,-0.2672542982178201
500,621,0.05916138430884487
500,622,0.06601934285462595
500,623,0.41430161073020744
500,624,0.3149576705916564
500,625,-0.40423928160861405
500,626,-0.16787958192899724
500,627,-0.333112211259498
500,628,-0.5847675363821421
500,629,0.478658088637969
500,630,-0.6720209470939206
500,631,0.17566750267742723
500,632,0.07161857765106687
500,633,0.1419122743889993
500,634,0.32774766154027446
500,635,0.2282504866725558
500,636,0.07813853363374752
500,637,-0.19678813080748198
500,638,-0.22031934954249063
500,639,0.07487461658414464
500,640,1.1513955405032235
500,641,0.19350860182962687
500,642,1.1260349658250792
500,643,-0.10525040323261706
500,644,-0.6205123159561367
500,645,0.23601772379855074
500,646,-0.21778634157353327
500,647,0.25274297750375285
500,648,0.327585973591938
500,649,0.1301324233001684
500,650,0.05289156697190878
500,651,-0.1050870446040457
500,652,0.21674469329559903
500,653,1.2511207006860035
500,654,-0.4113132512317809
500,655,0.24030410439312394
500,656,-0.3452680327644126
500,657,-1.2845508531607854
500,658,-0.30472520130665864
500,659,-0.27205486059752526
500,660,0.2895843807482492
500,661,0.36936109037571624
500,662,-0.02982262908058158
500,663,0.30220825025817305
500,664,-0.16952696166096737
500,665,0.4521575484278264
500,666,-0.9431940121730751
500,667,-0.6466304677193114
500,668,-0.02432863144682502
500,669,0.1794722899188694
500,670,0.0662524287387777
500,671,-0.00042719215723114126
500,672,-0.7827020889332641
500,673,0.315658790775356
500,674,0.8423826033011654
500,675,0.6636243355719494
500,676,0.682988134609871
500,677,0.44441850107500824
500,678,0.2535598128296561
500,679,-0.08869254722654538
500,680,-0.004961582829827627
500,681,0.21609085746759588
500,682,0.2775675225313374
500,683,0.166620920642665
500,684,0.08058797240053231
500,685,0.6785673802510122
500,686,1.6009094094632745
500,687,-0.05604604410711359
500,688,0.7325575917436467
500,689,0.39327664551947633
500,690,-0.42762810496086817
500,691,-0.74499458387516
500,692,-0.3755500051642817
500,693,0.36277116131383635
500,694,-1.1016192919697918
500,695,-0.4346252856808342
500,696,0.7734640177030359
500,697,0.9646646282216343
500,698,-0.9233683517339385
500,699,1.4703395636053633
500,700,0.7743180686605127
500,701,0.9012437661091128
500,702,2.3267926039901625
500,703,-0.07898039934435797
500,704,-0.5819311914506895
500,705,-0.2228842681043019
500,706,1.3640274779571835
500,707,1.0899487606461369
500,708,0.9254700091368854
500,709,1.1311465947590003
500,710,0.007582760536285386
500,711,-0.3957032083411183
500,712,0.26932459210827264
500,713,-0.5676548286482772
500,714,0.37694261868021744
500,715,0.43797024783880906
500,716,-0.528038845719247
500,717,0.213436604333555
500,718,0.7265335508767559
500,719,-0.2986459539099973
500,720,0.9157583170222823
500,721,-0.3526409559304144
500,722,0.2421682317040304
500,723,0.4906248160943088
500,724,0.4114425786485479
500,725,0.3613019900572832
500,726,0.6913183405732528
500,727,-0.37245907089896074
500,728,0.41751309822188204
500,729,-0.06142282816393622
500,730,-1.4587785852640456
500,731,-0.11267188585370978
500,732,-1.6787333102004278
500,733,0.16582097975276933
500,734,0.31088916166495034
500,735,-0.35902219361514764
500,736,1.0028046053465332
500,737,-0.5742388652342977
500,738,0.4148002064555228
500,739,0.425509278165787
500,740,1.4162400773514572
500,741,-0.3311393158611919
500,742,0.3511380333865369
500,743,1.0811478937932844
500,744,0.64974604714674
500,745,-1.0873821119585336
500,746,-0.6239331463593518
500,747,0.2071584105589922
500,748,0.1766322887598149
500,749,0.25484081987440044
500,750,-0.7993960745768165
500,751,-0.2788875885263288
500,752,0.20608835211782633
500,753,0.9832439665794239
500,754,-0.27226242852632876
500,755,0.0036660410916022775
500,756,1.036235648924584
500,757,0.6014581549909391
500,758,-0.03776750620961507
500,759,0.02909722589695547
500,760,-0.3544233432142853
500,761,-1.0648008974757948
500,762,0.19904915380755228
500,763,0.9142880089902085
500,764,-0.4343408468443743
500,765,-0.08560152108725079
500,766,1.0519586998217128
500,767,0.3236097088670594
500,768,-0.6660503525325017
500,769,0.19390210438024919
500,770,-0.41602682363347593
500,771,-1.730340682585233
500,772,-0.6163688771934637
500,773,0.1949711146456629
500,774,-0.5576917500258823
500,775,-0.1902505507696708
500,776,-0.120480628674629
500,777,-0.04022236599176326
500,778,-0.9034523310490589
500,779,-0.630129300319896
500,780,0.14204134984863132
500,781,-1.0643494679471417
500,782,-0.38576377873742085
500,783,0.42878284047412774
500,784,-0.33605987560177886
500,785,-0.2043166672092808
500,786,0.21309117952995613
500,787,-0.7413035026862592
500,788,-0.12065671174838082
500,789,-0.3878852638141282
500,790,-1.1877077946647514
500,791,-0.7519836524594578
500,792,0.34128529927324003
500,793,0.12799250072739082
500,794,-0.9765579103119961
500,795,-0.02193326808259429
500,796,0.18488154232525952
500,797,0.29930078295196855
500,798,0.09176464160771579
500,799,0.013817096042426334
500,800,-0.3061991361162318
500,801,0.34366612451724415
500,802,0.4047072169047256
500,803,-1.2754047460470497
500,804,0.2377710776232558
500,805,-1.0622839374800301
500,806,0.7770142109135535
500,807,-0.11541529022212106
500,808,-0.2072559905613733
500,809,-1.7392754295164907
500,810,-0.34779457749981507
500,811,0.06808634899852925
500,812,-0.393748068883572
500,813,-0.5034043076654873
500,814,0.14139919210448862
500,815,-0.11468847994923163
500,816,-1.4988307482214163
500,817,-0.6913214603201868
500,818,-0.9832417347910473
500,819,-0.3975913089439689
500,820,-0.012137906686543198
500,821,-0.164160928174331
500,822,0.9612471522726462
500,823,1.0088092766404808
500,824,-0.18529514552263812
500,825,-0.305632226209098
500,826,-1.8857618474614284
500,827,-0.6185214715794843
500,828,-0.2856912902780203
500,829,0.19050964498685904
500,830,-0.38439856030738473
500,831,0.9509086672275902
500,832,-0.2129605405052637
500,833,0.3442398211777526
500,834,1.6545514035010598
500,835,-0.5612538842403941
500,836,0.4560646543161554
500,837,-0.293601932462859
500,838,-0.2767384496113055
500,839,0.022853980467710856
500,840,-0.5504475392794448
500,841,-0.03199030179918516
500,842,0.2907953658076999
500,843,-0.043856159896159416
500,844,-0.4415680145685191
500,845,-0.027879245546856165
500,846,0.9960728699264765
500,847,0.47796929706685454
500,848,-0.260194588685759
500,849,-1.6534072070439008
500,850,0.030677152591454104
500,851,1.5437515238826103
500,852,0.4065727210977523
500,853,-0.5536780156072121
500,854,-1.1127232739272126
500,855,0.8488541902662289
500,856,-0.8000613109378606
500,857,0.03808976909852783
500,858,-0.060528902541808996
500,859,0.01615600601263851
500,860,-0.13384760320756786
500,861,-0.15854267552359727
500,862,-1.6252428748271823
500,863,-0.1935370823535789
500,864,0.044368970915461284
500,865,0.21106910349039393
500,866,0.7700564461450445
500,867,0.4941823387493495
500,868,-0.13398992855245687
500,869,-1.0149333507279503
500,870,-0.35727560353681653
500,871,-1.1302219416189532
500,872,-0.1288847474808521
500,873,-0.40862010077274913
500,874,0.10982233083339488
500,875,0.7151685989152848
500,876,0.2111665199662925
500,877,-0.15773387518140028
500,878,-0.04672668261773592
500,879,1.2839683377479312
500,880,0.31062576190097346
500,881,0.8746478725565504
500,882,-0.09587590422077794
500,883,-0.023830231772399388
500,884,-0.45850372240252624
500,885,-1.6874316361830037
500,886,-0.13350460166199188
500,887,-0.13068750153309067
500,888,0.02493207844655893
500,889,0.3759092013712859
500,890,-0.07501031661662896
500,891,-0.34414890619419664
500,892,-0.2138776802072549
500,893,-0.9844740283057717
500,894,-0.7372009980237759
500,895,-0.0020389537663373604
500,896,-0.07776259836049841
500,897,0.2641515272339099
500,898,-1.0601845702325732
500,899,0.3560629661232146
500,900,0.058380485852904965
500,901,-0.5732336677141834
500,902,-0.26153520787884804
500,903,0.7121750797232062
500,904,0.7621807308607719
500,905,0.5217438026462151
500,906,0.36772596790108275
500,907,-0.32048072486935425
500,908,-1.3245559601619805
500,909,0.5936512275491771
500,910,0.20302273076676514
500,911,0.888516603866794
500,912,-0.1986286131045877
500,913,0.38833657601300164
500,914,0.08188533387422609
500,915,0.8415960126656951
500,916,0.11341354079293599
500,917,-0.03678400936998514
500,918,-0.0038897564432110662
500,919,-0.1280399996012725
500,920,0.6216128145186839
500,921,-0.08552718768627801
500,922,0.041524636623445695
500,923,-0.13518344266426569
500,924,0.7034323784725048
500,925,-0.09748334440114068
500,926,-0.2698014095700856
500,927,0.7646862127317666
500,928,0.9388682011398354
500,929,-0.2657446508345011
500,930,-1.003682367645949
500,931,0.32061111822971433
500,932,0.39107105835834055
500,933,0.26086419907440017
500,934,0.46820181995455806
500,935,0.14983460556301537
500,936,0.6784134146508325
500,937,0.4579405344463604
500,938,0.7026229724504457
500,939,-0.6364778697496255
500,940,-0.4596030306735945
500,941,-1.3266137106666482
500,942,-0.15974544870156637
500,943,-0.5530068531645862
500,944,-0.31467309732284954
500,945,0.4530997135550462
500,946,-0.9386719401702885
500,947,-0.5572644531152433
500,948,-0.693753724485304
500,949,-0.7859805417430362
500,950,0.0034686910274137543
500,951,-0.2662057854966726
500,952,0.5301476505246221
500,953,1.269845199938405
500,954,-0.174342534862847
500,955,-0.7422413501623749
500,956,0.36452959589652567
500,957,-0.15611351188358571
500,958,-0.7503423802252085
500,959,-0.6736411704837545
500,960,-0.08008916694009778
500,961,0.32388988931065094
500,962,-1.4738994452295975
500,963,0.3261008562843668
500,964,0.21195592888070794
500,965,0.8271612159211646
500,966,0.3283010746106454
500,967,-0.28132343995235565
500,968,-0.8364738778144628
500,969,-0.8098734692564912
500,970,-0.5482340327445324
500,971,-0.502976985386006
500,972,-0.49603522429143104
500,973,-0.35477876495398986
500,974,-0.33957924726615685
500,975,-0.33747689131499486
500,976,-0.06942357931527882
500,977,0.3585491402453666
500,978,0.2807744221853115
500,979,0.9646379228761496
500,980,-0.8782648219606787
500,981,-1.2993297905438248
500,982,-0.555679837677588
500,983,-0.841158765247755
500,984,0.4156134801867803
500,985,0.5786277289405971
500,986,-0.09972812513512497
500,987,-1.4379104671942526
500,988,-0.46820233428392993
500,989,0.5162520873036283
500,990,-0.08368582706479291
500,991,0.3307260716965304
500,992,1.2910612289277474
500,993,-0.05576761309370476
500,994,0.0910490655628192
500,995,0.7481061479700631
500,996,-1.3636494565924753
500,997,0.26536894020400703
500,998,-0.36458163792232023
500,999,0.1620201456715942
500,1000,1.3408039653998256
10000,1,-0.5810465866341482
10000,2,-0.7139946788556184
10000,3,-0.3081126687318841
10000,4,-0.7669351007609896
10000,5,-0.35398873192593666
10000,6,-0.3694522512253218
10000,7,0.46436131105384226
10000,8,-1.2174873494026948
10000,9,-1.1196397779229232
10000,10,-0.4676689350357801
10000,11,-0.7175599453306021
10000,12,-0.06591868121251959
10000,13,0.4751494973074928
10000,14,0.7789421131061055
10000,15,-0.13439896984793204
10000,16,0.45904828626201233
10000,17,-0.30789522660703056
10000,18,0.10138148363444374
10000,19,-0.5765635415620699
10000,20,0.2793216118331745
10000,21,0.38202956791813153
10000,22,-1.0394345100710851
10000,23,-0.23400190200123755
10000,24,-0.008086944672636997
10000,25,0.12515789431694155
10000,26,0.06856171587990828
10000,27,-0.41917827183117545
10000,28,0.8615711278810059
10000,29,0.6983516318887899
10000,30,-0.28227619724001607
10000,31,-0.21132470733947445
10000,32,1.7370370920618934
10000,33,0.4471689546140447
10000,34,0.6638835625827946
10000,35,-0.4727148330706873
10000,36,0.10804884302047267
10000,37,-0.5099762090848234
10000,38,-0.06757482294208421
10000,39,0.2640184631712652
10000,40,0.7698975706241217
10000,41,-0.03470910263913479
10000,42,-0.6835825738552446
10000,43,0.40504060190258495
10000,44,0.6410497598669945
10000,45,0.8742258285094684
10000,46,0.14691064601972487
10000,47,-0.7981345595099486
10000,48,0.1175382200142453
10000,49,0.0670190036862061
10000,50,0.39215281879393443
10000,51,0.9159525303867685
10000,52,0.7760741706633216
10000,53,-0.11970455861355028
10000,54,0.5325416690934281
10000,55,-0.12090051322548322
10000,56,1.1741089652187924
10000,57,-0.017394981678994583
10000,58,-0.28861205920851074
10000,59,-0.14688886241650853
10000,60,-0.42726552922706657
10000,61,0.33374205648669003
10000,62,-0.030289931562145083
10000,63,0.7252736559188923
10000,64,0.22233894514100236
10000,65,0.07021393585142033
10000,66,0.23689414167879744
10000,67,-0.975888717114959
10000,68,-0.3767331506526319
10000,69,0.2696934586401235
10000,70,-0.15122629892559117
10000,71,0.11220303246293638
10000,72,0.5402341786823517
10000,73,0.13045272828697863
10000,74,-0.46749630611693005
10000,75,-0.3593741205979766
